phase,type,parent,id,player,amount,private,source,percentage,company,share_price,sequence,location,tile,rotation,direction,train,route,per_share,old_train,new_train,result,player1_cash,player1_privates,player1_value,player1_shares,player1_priority_deal,player2_cash,player2_privates,player2_value,player2_shares,player2_priority_deal,player3_cash,player3_privates,player3_value,player3_shares,player3_priority_deal,player4_cash,player4_privates,player4_value,player4_shares,player4_priority_deal,B&M_cash,B&M_privates,B&M_trains,B&M_ipo,B&M_market,B&M_president,B&M_share_price,B&O_cash,B&O_privates,B&O_trains,B&O_ipo,B&O_market,B&O_president,B&O_share_price,C&O_cash,C&O_privates,C&O_trains,C&O_ipo,C&O_market,C&O_president,C&O_share_price,CPR_cash,CPR_privates,CPR_trains,CPR_ipo,CPR_market,CPR_president,CPR_share_price,ERIE_cash,ERIE_privates,ERIE_trains,ERIE_ipo,ERIE_market,ERIE_president,ERIE_share_price,NYC_cash,NYC_privates,NYC_trains,NYC_ipo,NYC_market,NYC_president,NYC_share_price,NYNH_cash,NYNH_privates,NYNH_trains,NYNH_ipo,NYNH_market,NYNH_president,NYNH_share_price,PRR_cash,PRR_privates,PRR_trains,PRR_ipo,PRR_market,PRR_president,PRR_share_price
6,Pass,Action,788,,,,,,NYC,,OR 6.3,,,,,,,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,485.0,{},1425.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,386.0,{},1513.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,549.0,{},1520.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,130.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,80.0,140.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,PlaceToken,Action,789,,100.0,,,,NYC,,OR 6.3,G19,,,,,,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,485.0,{},1425.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,386.0,{},1513.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,549.0,{},1520.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,30.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,80.0,140.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,RunTrain,Action,790,,190.0,,,,NYC,,OR 6.3,,,,,4,G19-F20-E19-E23,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,485.0,{},1425.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,386.0,{},1513.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,549.0,{},1520.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,30.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,80.0,140.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,RunTrain,Action,791,,210.0,,,,NYC,,OR 6.3,,,,,4,G19-E19-F22-E23,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,485.0,{},1425.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,386.0,{},1513.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,549.0,{},1520.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,30.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,80.0,140.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,PayOut,Action,792,,400.0,,,,NYC,,OR 6.3,,,,,,,40.0,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,525.0,{},1465.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,386.0,{},1513.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,789.0,{},1760.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,110.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,80.0,140.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,SharePriceMoves,Event,793,,,,,,NYC,90.0,OR 6.3,,,,up,,,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,525.0,{},1475.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,386.0,{},1513.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,789.0,{},1820.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,110.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,90.0,140.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,Skip,Action,794,,,,,,NYC,,OR 6.3,,,,,,,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,525.0,{},1475.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,386.0,{},1513.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,789.0,{},1820.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,110.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,90.0,140.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,Skip,Action,795,,,,,,NYC,,OR 6.3,,,,,,,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,525.0,{},1475.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,386.0,{},1513.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,789.0,{},1820.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,110.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,90.0,140.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,OperatesCompany,Event,796,player3,,,,,NYNH,,OR 6.3,,,,,,,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,525.0,{},1475.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,386.0,{},1513.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,789.0,{},1820.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,110.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,90.0,140.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,LayTile,Action,797,,0.0,,,,NYNH,,OR 6.3,D18,8.0,5.0,,,,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,525.0,{},1475.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,386.0,{},1513.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,789.0,{},1820.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,110.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,90.0,140.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,Skip,Action,798,,,,,,NYNH,,OR 6.3,,,,,,,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,525.0,{},1475.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,386.0,{},1513.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,789.0,{},1820.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,110.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,90.0,140.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,RunTrain,Action,799,,230.0,,,,NYNH,,OR 6.3,,,,,5,E23-E19-F20-G19-F16,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,525.0,{},1475.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,386.0,{},1513.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,789.0,{},1820.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,110.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,90.0,140.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,PayOut,Action,800,,230.0,,,,NYNH,,OR 6.3,,,,,,,23.0,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,525.0,{},1475.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,524.0,{},1651.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,789.0,{},1820.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,110.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,90.0,232.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,70.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,SharePriceMoves,Event,801,,,,,,NYNH,75.0,OR 6.3,,,,up,,,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,525.0,{},1475.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,524.0,{},1681.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,789.0,{},1820.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,110.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,90.0,232.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,75.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
6,Pass,Action,802,,,,,,NYNH,,OR 6.3,,,,,,,,,,,534.0,{},2100.0,"{'B&M': 6, 'B&O': 6, 'C&O': 0, 'CPR': 0, 'ERIE': 1, 'NYC': 0, 'NYNH': 0, 'PRR': 0}",False,525.0,{},1475.0,"{'B&M': 0, 'B&O': 0, 'C&O': 8, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 0, 'PRR': 0}",False,524.0,{},1681.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 2, 'ERIE': 0, 'NYC': 0, 'NYNH': 6, 'PRR': 7}",True,789.0,{},1820.0,"{'B&M': 0, 'B&O': 2, 'C&O': 1, 'CPR': 0, 'ERIE': 1, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",False,117.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",3,1,player1,67.0,98.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player1,185.0,1.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,0,player2,67.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 0}",8,0,player3,100.0,82.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 1, 'D': 0}",2,0,player2,54.0,110.0,{},"{'2': 0, '3': 0, '4': 2, '5': 0, '6': 0, 'D': 0}",1,2,player4,90.0,232.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,4,player3,75.0,640.0,{},"{'2': 0, '3': 0, '4': 1, '5': 0, '6': 0, 'D': 0}",2,1,player3,10.0
